date,hour,smp_const,smp_no_const,is_weekday,is_peak_time
20/03/2022,20:30,111.99,168.18,1,1
20/03/2022,21:00,111.99,167.18,1,1
20/03/2022,21:30,111.99,165,1,1
20/03/2022,22:00,111.99,162.18,1,0
20/03/2022,22:30,111.99,130.95,1,0
20/03/2022,23:00,117.72,123.66,1,0
20/03/2022,23:30,114.78,117.24,1,0
21/03/2022,00:00,165.11,129.98,1,0
21/03/2022,00:30,120.17,119.52,1,0
21/03/2022,01:00,129.25,119.53,1,0
21/03/2022,01:30,117.21,115.3,1,0
21/03/2022,02:00,114.77,112.99,1,0
21/03/2022,02:30,112.32,109.4,1,0
21/03/2022,03:00,110.26,105.6,1,0
21/03/2022,03:30,98.11,105.6,1,0
21/03/2022,04:00,114.24,114.51,1,0
21/03/2022,04:30,115.74,115.88,1,0
21/03/2022,05:00,127.24,120.53,1,0
21/03/2022,05:30,111.99,121.48,1,0
21/03/2022,06:00,119.35,117.17,1,0
21/03/2022,06:30,134.64,124.43,1,0
21/03/2022,07:00,112.34,123.31,1,0
21/03/2022,07:30,124.84,118.05,1,0
21/03/2022,08:00,119.86,117.01,1,0
21/03/2022,08:30,118.58,120.98,1,0
21/03/2022,09:00,112.44,118.59,1,0
21/03/2022,09:30,111.99,118.38,1,0
21/03/2022,10:00,118.64,116.73,1,0
21/03/2022,10:30,115.38,114.83,1,0
21/03/2022,11:00,116.76,116.06,1,0
21/03/2022,11:30,115.95,116.03,1,0
21/03/2022,12:00,100.11,115.35,1,0
21/03/2022,12:30,100.11,116.94,1,0
21/03/2022,13:00,114.91,117.67,1,0
21/03/2022,13:30,118.34,120.18,1,0
21/03/2022,14:00,111.99,122.12,1,0
21/03/2022,14:30,100.11,133.41,1,0
21/03/2022,15:00,133.84,133.84,1,0
21/03/2022,15:30,166.61,165.11,1,0
21/03/2022,16:00,111.99,165.11,1,0
21/03/2022,16:30,111.99,172.17,1,0
21/03/2022,17:00,111.99,172.17,1,1
21/03/2022,17:30,111.99,172.17,1,1
21/03/2022,18:00,113.72,170.17,1,1
21/03/2022,18:30,112.58,167.92,1,1
21/03/2022,19:00,114.16,173.17,1,1
21/03/2022,19:30,113.72,173.17,1,1
21/03/2022,20:00,113.72,173.17,1,1
21/03/2022,20:30,113.72,173.17,1,1
21/03/2022,21:00,113.72,173.17,1,1
21/03/2022,21:30,113.73,172.18,1,1
21/03/2022,22:00,112.21,170.17,1,0
21/03/2022,22:30,113.18,168,1,0
21/03/2022,23:00,112.9,165.11,1,0
21/03/2022,23:30,166.1,133.8,1,0
22/03/2022,00:00,134.25,128.54,1,0
22/03/2022,00:30,134.25,122.41,1,0
22/03/2022,01:00,116.22,116,1,0
22/03/2022,01:30,108.96,110.32,1,0
22/03/2022,02:00,105.6,105.6,1,0
22/03/2022,02:30,98.11,105.6,1,0
22/03/2022,03:00,98.11,105.6,1,0
22/03/2022,03:30,98.11,105.6,1,0
22/03/2022,04:00,105.6,108.19,1,0
22/03/2022,04:30,111.35,112.01,1,0
22/03/2022,05:00,115.85,118,1,0
22/03/2022,05:30,121,118,1,0
22/03/2022,06:00,111.99,121,1,0
22/03/2022,06:30,111.99,122.88,1,0
22/03/2022,07:00,111.99,131,1,0
22/03/2022,07:30,111.99,130,1,0
22/03/2022,08:00,111.99,124,1,0
22/03/2022,08:30,115.81,118.71,1,0
22/03/2022,09:00,118,123.27,1,0
22/03/2022,09:30,116.4,118,1,0
22/03/2022,10:00,117.8,117.04,1,0
22/03/2022,10:30,115.94,115.39,1,0
22/03/2022,11:00,117.03,116.35,1,0
22/03/2022,11:30,115.95,115.38,1,0
22/03/2022,12:00,115.48,114.92,1,0
22/03/2022,12:30,117.17,116.44,1,0
22/03/2022,13:00,116.19,118,1,0
22/03/2022,13:30,116.22,113.96,1,0
22/03/2022,14:00,117.47,114.04,1,0
22/03/2022,14:30,123.37,118,1,0
22/03/2022,15:00,133.41,118,1,0
22/03/2022,15:30,165.11,132,1,0
22/03/2022,16:00,177.93,132,1,0
22/03/2022,16:30,113.72,172.17,1,0
22/03/2022,17:00,113.72,172.17,1,1
22/03/2022,17:30,111.99,172.17,1,1
22/03/2022,18:00,110.01,173.17,1,1
22/03/2022,18:30,117.13,174.17,1,1
22/03/2022,19:00,118.57,175,1,1
22/03/2022,19:30,111.99,174,1,1
22/03/2022,20:00,111.99,173.17,1,1
22/03/2022,20:30,113.72,173.17,1,1
22/03/2022,21:00,113.72,172.18,1,1
22/03/2022,21:30,113.72,173.17,1,1
22/03/2022,22:00,111.09,167,1,0
22/03/2022,22:30,111.99,165.11,1,0
22/03/2022,23:00,175.6,165.11,1,0
22/03/2022,23:30,134.64,134.64,1,0
23/03/2022,00:00,134.64,131.5,1,0
23/03/2022,00:30,118.77,119.92,1,0
23/03/2022,01:00,115.18,118.16,1,0
23/03/2022,01:30,113.64,118.29,1,0
23/03/2022,02:00,105.6,114.76,1,0
23/03/2022,02:30,105.6,114.08,1,0
23/03/2022,03:00,105.6,114.77,1,0
23/03/2022,03:30,105.6,114.71,1,0
23/03/2022,04:00,109.14,117.11,1,0
23/03/2022,04:30,115.69,116.02,1,0
23/03/2022,05:00,122.57,115.27,1,0
23/03/2022,05:30,115.31,118.48,1,0
23/03/2022,06:00,116.81,121.86,1,0
23/03/2022,06:30,118.07,133.41,1,0
23/03/2022,07:00,164.93,125.54,1,0
23/03/2022,07:30,120.44,119,1,0
23/03/2022,08:00,119.92,118.11,1,0
23/03/2022,08:30,115.11,115.54,1,0
23/03/2022,09:00,114,122.2,1,0
23/03/2022,09:30,114,122.02,1,0
23/03/2022,10:00,114,121.7,1,0
23/03/2022,10:30,115.11,126.49,1,0
23/03/2022,11:00,118.11,119.8,1,0
23/03/2022,11:30,122.89,120.41,1,0
23/03/2022,12:00,133.41,123.41,1,0
23/03/2022,12:30,135.11,126.64,1,0
23/03/2022,13:00,133.84,133.84,1,0
23/03/2022,13:30,133.84,131.47,1,0
23/03/2022,14:00,116.02,164.76,1,0
23/03/2022,14:30,116.02,165.11,1,0
23/03/2022,15:00,115.62,165.11,1,0
23/03/2022,15:30,115.62,165.11,1,0
23/03/2022,16:00,115.62,165.11,1,0
23/03/2022,16:30,115.62,174.17,1,0
23/03/2022,17:00,115.62,174.17,1,1
23/03/2022,17:30,117.5,177.94,1,1
23/03/2022,18:00,1239.13,180.92,1,1
23/03/2022,18:30,1245.05,180.92,1,1
23/03/2022,19:00,316.32,180.92,1,1
23/03/2022,19:30,1254.04,180.92,1,1
23/03/2022,20:00,1258.85,177.17,1,1
23/03/2022,20:30,177.17,172.17,1,1
23/03/2022,21:00,115.84,174.17,1,1
23/03/2022,21:30,115.62,175.17,1,1
23/03/2022,22:00,115.62,166.18,1,0
23/03/2022,22:30,115.62,164.18,1,0
23/03/2022,23:00,175.45,165.11,1,0
23/03/2022,23:30,112.09,133.76,1,0
24/03/2022,00:00,115.81,130.42,1,0
24/03/2022,00:30,115.18,120.19,1,0
24/03/2022,01:00,110.03,118.4,1,0
24/03/2022,01:30,107.18,112.61,1,0
24/03/2022,02:00,105.6,105.6,1,0
24/03/2022,02:30,103.51,105.6,1,0
24/03/2022,03:00,103.5,105.6,1,0
24/03/2022,03:30,103.44,105.6,1,0
24/03/2022,04:00,105.6,105.6,1,0
24/03/2022,04:30,108.18,105.6,1,0
24/03/2022,05:00,115.27,111.18,1,0
24/03/2022,05:30,115.46,119.16,1,0
24/03/2022,06:00,120.22,134.25,1,0
24/03/2022,06:30,118.93,124.14,1,0
24/03/2022,07:00,118.93,134.25,1,0
24/03/2022,07:30,115.31,129.12,1,0
24/03/2022,08:00,112.09,135.11,1,0
24/03/2022,08:30,117.78,118.11,1,0
24/03/2022,09:00,118.11,118.11,1,0
24/03/2022,09:30,118.11,118.11,1,0
24/03/2022,10:00,133.41,123.98,1,0
24/03/2022,10:30,133.41,133.41,1,0
24/03/2022,11:00,134.25,134.25,1,0
24/03/2022,11:30,135.11,134.25,1,0
24/03/2022,12:00,117.2,135.11,1,0
24/03/2022,12:30,117.2,133.41,1,0
24/03/2022,13:00,117.2,133.84,1,0
24/03/2022,13:30,117.2,133.84,1,0
24/03/2022,14:00,117.2,165.11,1,0
24/03/2022,14:30,117.2,165.11,1,0
24/03/2022,15:00,117.2,165.11,1,0
24/03/2022,15:30,117.2,165.11,1,0
24/03/2022,16:00,117.2,165.11,1,0
24/03/2022,16:30,115.81,174.17,1,0
24/03/2022,17:00,115.03,174.17,1,1
24/03/2022,17:30,308.45,179.68,1,1
24/03/2022,18:00,1252.41,180.92,1,1
24/03/2022,18:30,1254.96,180.92,1,1
24/03/2022,19:00,1256.96,177.17,1,1
24/03/2022,19:30,1260.32,177.17,1,1
24/03/2022,20:00,150,177.17,1,1
24/03/2022,20:30,310.77,180.26,1,1
24/03/2022,21:00,114.57,174.17,1,1
24/03/2022,21:30,114.57,175.17,1,1
24/03/2022,22:00,119.54,166.18,1,0
24/03/2022,22:30,176.5,166.17,1,0
24/03/2022,23:00,115.81,155.18,1,0
24/03/2022,23:30,116.33,165.11,1,0
25/03/2022,00:00,122.25,118.18,0,0
25/03/2022,00:30,121.11,119.47,0,0
25/03/2022,01:00,118,118.45,0,0
25/03/2022,01:30,113.58,115.15,0,0
25/03/2022,03:00,114.35,118.14,0,0
25/03/2022,03:30,113.7,115.26,0,0
25/03/2022,04:00,114.07,115.59,0,0
25/03/2022,04:30,115.23,114.72,0,0
25/03/2022,05:00,116.85,115.03,0,0
25/03/2022,05:30,121.57,118.62,0,0
25/03/2022,06:00,112.09,118.21,0,0
25/03/2022,06:30,119.12,119.67,0,0
25/03/2022,07:00,119.54,121.21,0,0
25/03/2022,07:30,120.11,122.16,0,0
25/03/2022,08:00,119.98,122.94,0,0
25/03/2022,08:30,119.01,121,0,0
25/03/2022,09:00,114.75,115.18,0,0
25/03/2022,09:30,115.45,116.6,0,0
25/03/2022,10:00,116.14,118.88,0,0
25/03/2022,10:30,114.92,119.85,0,0
25/03/2022,11:00,118.7,124,0,0
25/03/2022,11:30,118.91,122.81,0,0
25/03/2022,12:00,115.92,121,0,0
25/03/2022,12:30,115.38,124,0,0
25/03/2022,13:00,112.79,123.36,0,0
25/03/2022,13:30,114.65,123.08,0,0
25/03/2022,14:00,115.57,120.01,0,0
25/03/2022,14:30,119.64,121,0,0
25/03/2022,15:00,133.41,133,0,0
25/03/2022,15:30,153.17,133,0,0
25/03/2022,16:00,176.5,157.6,0,0
25/03/2022,16:30,176.5,176.5,0,0
25/03/2022,17:00,178.18,176.5,0,0
25/03/2022,17:30,119.31,165,0,0
25/03/2022,18:00,165,165,0,0
25/03/2022,18:30,178.14,177.54,0,0
25/03/2022,19:00,178.21,166,0,0
25/03/2022,19:30,178.29,166,0,0
25/03/2022,20:00,174.17,165,0,0
25/03/2022,20:30,115.81,165,0,0
25/03/2022,21:00,115.81,166,0,0
25/03/2022,21:30,115.81,176.88,0,0
25/03/2022,22:00,115.81,146.18,0,0
25/03/2022,22:30,111.18,156,0,0
25/03/2022,23:00,137.8,137.18,0,0
25/03/2022,23:30,109.18,165.04,0,0
26/03/2022,00:00,133.84,131.83,0,0
26/03/2022,00:30,133.84,128.09,0,0
26/03/2022,01:00,130.68,122.21,0,0
26/03/2022,01:30,119.87,119.37,0,0
26/03/2022,02:00,122.04,120.46,0,0
26/03/2022,02:30,121.31,120.16,0,0
26/03/2022,03:00,122.15,120.62,0,0
26/03/2022,03:30,119.06,119.06,0,0
26/03/2022,04:00,119.88,119.54,0,0
26/03/2022,04:30,123.09,121.27,0,0
26/03/2022,05:00,133.41,124.97,0,0
26/03/2022,05:30,129.2,130.92,0,0
26/03/2022,06:00,118.9,128.35,0,0
26/03/2022,06:30,120,120,0,0
26/03/2022,07:00,120,120,0,0
26/03/2022,07:30,120,120,0,0
26/03/2022,08:00,119.95,119.72,0,0
26/03/2022,08:30,117.57,117.44,0,0
26/03/2022,09:00,118.53,117.88,0,0
26/03/2022,09:30,116.24,116.45,0,0
26/03/2022,10:00,114.27,113.96,0,0
26/03/2022,10:30,108.36,116.77,0,0
26/03/2022,11:00,118.34,119.31,0,0
26/03/2022,11:30,115.08,117.02,0,0
26/03/2022,12:00,111.29,114.62,0,0
26/03/2022,12:30,110.11,114.07,0,0
26/03/2022,13:00,112.48,93.18,0,0
26/03/2022,13:30,109.5,114.64,0,0
26/03/2022,14:00,110.62,105.6,0,0
26/03/2022,14:30,114.23,119.09,0,0
26/03/2022,15:00,116.03,116.57,0,0
26/03/2022,15:30,105.18,116.24,0,0
26/03/2022,16:00,120,120,0,0
26/03/2022,16:30,115.78,130,0,0
26/03/2022,17:00,115.78,150,0,0
26/03/2022,17:30,173.21,167.36,0,0
26/03/2022,18:00,173.17,165,0,0
26/03/2022,18:30,113.33,166,0,0
26/03/2022,19:00,110.52,168,0,0
26/03/2022,19:30,110.52,169,0,0
26/03/2022,20:00,110.52,169,0,0
26/03/2022,20:30,110.52,165.17,0,0
26/03/2022,21:00,110.52,165.17,0,0
26/03/2022,21:30,110.52,165.17,0,0
26/03/2022,22:00,116.02,167.71,0,0
26/03/2022,22:30,120.23,163.17,0,0
26/03/2022,23:00,173.21,167.41,0,0
26/03/2022,23:30,167.71,165.26,0,0
27/03/2022,00:00,133.84,133.84,1,0
27/03/2022,00:30,113.2,120.13,1,0
27/03/2022,01:00,118.69,120.11,1,0
27/03/2022,01:30,111.51,117.98,1,0
27/03/2022,02:00,110.27,115.57,1,0
27/03/2022,02:30,98.18,113.38,1,0
27/03/2022,03:00,98.18,113.41,1,0
27/03/2022,03:30,106.33,114.19,1,0
27/03/2022,04:00,105.6,113.82,1,0
27/03/2022,04:30,114.71,117.63,1,0
27/03/2022,05:00,116.86,110.18,1,0
27/03/2022,05:30,121.37,115.71,1,0
27/03/2022,06:00,124.63,125.16,1,0
27/03/2022,06:30,131.17,122.81,1,0
27/03/2022,07:00,126.18,132.97,1,0
27/03/2022,07:30,115.21,125.64,1,0
27/03/2022,08:00,116.6,121.53,1,0
27/03/2022,08:30,120.4,116.57,1,0
27/03/2022,09:00,120.08,117.02,1,0
27/03/2022,09:30,117.8,123.25,1,0
27/03/2022,10:00,109.1,119.86,1,0
27/03/2022,10:30,119.86,115.88,1,0
27/03/2022,11:00,115.94,116.45,1,0
27/03/2022,11:30,114.12,114.91,1,0
27/03/2022,12:00,114.71,115.35,1,0
27/03/2022,12:30,115.48,115.99,1,0
27/03/2022,13:00,113.18,113.18,1,0
27/03/2022,13:30,115.45,116.37,1,0
27/03/2022,14:00,118.43,115.54,1,0
27/03/2022,14:30,115.18,115.55,1,0
27/03/2022,15:00,109.1,114.44,1,0
27/03/2022,15:30,115.02,116.44,1,0
27/03/2022,16:00,130,121.39,1,0
27/03/2022,16:30,165,132.97,1,0
27/03/2022,17:00,167,163.18,1,1
27/03/2022,17:30,112.41,167,1,1
27/03/2022,18:00,116.41,167,1,1
27/03/2022,18:30,116.41,166.18,1,1
27/03/2022,19:00,118.82,166.18,1,1
27/03/2022,19:30,118.82,166.18,1,1
27/03/2022,20:00,118.82,168,1,1
27/03/2022,20:30,118.82,168,1,1
27/03/2022,21:00,118.82,166,1,1
27/03/2022,21:30,118.82,166,1,1
27/03/2022,22:00,110.29,166,1,0
27/03/2022,22:30,112.26,131.18,1,0
27/03/2022,23:00,116.89,132,1,0
27/03/2022,23:30,115.73,118.73,1,0
28/03/2022,00:00,110.23,119.01,1,0
28/03/2022,00:30,115.04,115.46,1,0
28/03/2022,01:00,115.13,117.49,1,0
28/03/2022,01:30,113.79,113.93,1,0
28/03/2022,02:00,110.27,111.02,1,0
28/03/2022,02:30,105.6,110.13,1,0
28/03/2022,03:00,105.6,109.45,1,0
28/03/2022,03:30,108.1,110.12,1,0
28/03/2022,04:00,110.06,109.33,1,0
28/03/2022,04:30,110.06,110.25,1,0
28/03/2022,05:00,110.21,115.32,1,0
28/03/2022,05:30,114.98,116.41,1,0
28/03/2022,06:00,115.18,110.41,1,0
28/03/2022,06:30,119.32,115.18,1,0
28/03/2022,07:00,119.18,115.29,1,0
28/03/2022,07:30,118.74,115.6,1,0
28/03/2022,08:00,114.97,115.46,1,0
28/03/2022,08:30,115.72,115.62,1,0
28/03/2022,09:00,112.96,116.06,1,0
28/03/2022,09:30,105.6,113.17,1,0
28/03/2022,10:00,109.18,112.56,1,0
28/03/2022,10:30,113.35,115.13,1,0
28/03/2022,11:00,112.04,114.28,1,0
28/03/2022,11:30,114.95,112.6,1,0
28/03/2022,12:00,113.72,111.94,1,0
28/03/2022,12:30,113.32,110.18,1,0
28/03/2022,13:00,114.64,113.96,1,0
28/03/2022,13:30,113.05,112.86,1,0
28/03/2022,14:00,113.18,113.18,1,0
28/03/2022,14:30,109.18,114.23,1,0
28/03/2022,15:00,109.18,115.6,1,0
28/03/2022,15:30,109.98,116.24,1,0
28/03/2022,16:00,109.98,116.14,1,0
28/03/2022,16:30,112.07,105.6,1,0
28/03/2022,17:00,110.24,116.16,1,1
28/03/2022,17:30,110.11,119.17,1,1
28/03/2022,18:00,112.07,116.22,1,1
28/03/2022,18:30,121.26,123.08,1,1
28/03/2022,19:00,170.18,163.18,1,1
28/03/2022,19:30,176.18,164.18,1,1
28/03/2022,20:00,174.18,166.81,1,1
28/03/2022,20:30,168.18,162.18,1,1
28/03/2022,21:00,165.08,157.18,1,1
28/03/2022,21:30,130,130,1,1
28/03/2022,22:00,157.18,130,1,0
28/03/2022,22:30,120.18,125.18,1,0
28/03/2022,23:00,117.69,119.46,1,0
28/03/2022,23:30,115.18,115.18,1,0
29/03/2022,00:00,114.77,122.32,1,0
29/03/2022,00:30,115.88,116.45,1,0
29/03/2022,01:00,114.24,113.31,1,0
29/03/2022,01:30,116.62,116.38,1,0
29/03/2022,02:00,115.69,115.48,1,0
29/03/2022,02:30,110.3,113.26,1,0
29/03/2022,03:00,110.29,111.91,1,0
29/03/2022,03:30,110.3,113.05,1,0
29/03/2022,04:00,115.7,115.48,1,0
29/03/2022,04:30,116.72,116.47,1,0
29/03/2022,05:00,120.14,119.55,1,0
29/03/2022,05:30,119.55,117.46,1,0
29/03/2022,06:00,119.06,115.79,1,0
29/03/2022,06:30,119.62,117.69,1,0
29/03/2022,07:00,121.18,114.82,1,0
29/03/2022,07:30,115.49,116.29,1,0
29/03/2022,08:00,110.27,115.59,1,0
29/03/2022,08:30,106.47,115.22,1,0
29/03/2022,09:00,106.47,115.13,1,0
29/03/2022,09:30,105.6,110.45,1,0
29/03/2022,10:00,105.6,109.76,1,0
29/03/2022,10:30,105.6,109.96,1,0
29/03/2022,11:00,110.26,108.41,1,0
29/03/2022,11:30,105.6,110.19,1,0
29/03/2022,12:00,105.6,109.76,1,0
29/03/2022,12:30,105.6,110.15,1,0
29/03/2022,13:00,105.6,109.76,1,0
29/03/2022,13:30,105.6,113.12,1,0
29/03/2022,14:00,105.6,111.92,1,0
29/03/2022,14:30,114.41,113.71,1,0
29/03/2022,15:00,115.25,116.59,1,0
29/03/2022,15:30,110.29,116.21,1,0
29/03/2022,16:00,115.18,115.18,1,0
29/03/2022,16:30,111.99,115.79,1,0
29/03/2022,17:00,110.25,118.51,1,1
29/03/2022,17:30,109.11,115.46,1,1
29/03/2022,18:00,110.25,115.74,1,1
29/03/2022,18:30,112.56,121.31,1,1
29/03/2022,19:00,112.82,162,1,1
29/03/2022,19:30,118.67,165,1,1
29/03/2022,20:00,162.55,163,1,1
29/03/2022,20:30,115.79,163,1,1
29/03/2022,21:00,113.75,147.18,1,1
29/03/2022,21:30,110.25,131.2,1,1
29/03/2022,22:00,113.74,131.52,1,0
29/03/2022,22:30,131.52,121,1,0
29/03/2022,23:00,119.67,117,1,0
29/03/2022,23:30,117.94,120,1,0
30/03/2022,00:00,112.1,117.14,1,0
30/03/2022,00:30,118.55,116.88,1,0
30/03/2022,01:00,113.45,110.52,1,0
30/03/2022,01:30,115.94,115.54,1,0
30/03/2022,02:00,115.46,115.12,1,0
30/03/2022,02:30,112.64,112.51,1,0
30/03/2022,03:00,111.93,111.64,1,0
30/03/2022,03:30,112.41,112.22,1,0
30/03/2022,04:00,114.87,115.38,1,0
30/03/2022,04:30,110.29,110.97,1,0
30/03/2022,05:00,116.58,110.98,1,0
30/03/2022,05:30,115.62,113.18,1,0
30/03/2022,06:00,115.34,114.18,1,0
30/03/2022,06:30,119.23,114.99,1,0
30/03/2022,07:00,118.18,114.83,1,0
30/03/2022,07:30,115.18,115.18,1,0
30/03/2022,08:00,116.18,113.18,1,0
30/03/2022,08:30,115.18,116.01,1,0
30/03/2022,09:00,112.14,115.97,1,0
30/03/2022,09:30,110.1,115.87,1,0
30/03/2022,10:00,112.8,116.66,1,0
30/03/2022,10:30,105.6,115.04,1,0
30/03/2022,11:00,105.6,115.38,1,0
30/03/2022,11:30,105.6,114.02,1,0
30/03/2022,12:00,105.6,113.96,1,0
30/03/2022,12:30,105.6,114.35,1,0
30/03/2022,13:00,105.6,115.27,1,0
30/03/2022,13:30,105.6,113.95,1,0
30/03/2022,14:00,115.23,115.71,1,0
30/03/2022,14:30,115.96,114.71,1,0
30/03/2022,15:00,113.21,114.42,1,0
30/03/2022,15:30,113.18,112.84,1,0
30/03/2022,16:00,115.95,116.46,1,0
30/03/2022,16:30,114.18,115.58,1,0
30/03/2022,17:00,110.28,118.55,1,1
30/03/2022,17:30,110.28,121.63,1,1
30/03/2022,18:00,132.03,129.18,1,1
30/03/2022,18:30,135.18,165.92,1,1
30/03/2022,19:00,121.41,165.18,1,1
30/03/2022,19:30,116.83,165.18,1,1
30/03/2022,20:00,114.98,167.91,1,1
30/03/2022,20:30,114.98,164.18,1,1
30/03/2022,21:00,115.63,164.18,1,1
30/03/2022,21:30,117.89,164.18,1,1
30/03/2022,22:00,120.15,163.18,1,0
30/03/2022,22:30,114.88,128.56,1,0
30/03/2022,23:00,114.66,133.41,1,0
30/03/2022,23:30,164.94,125.59,1,0
31/03/2022,00:00,118.18,115.61,1,0
31/03/2022,00:30,116.98,116.61,1,0
31/03/2022,01:00,110.48,112.17,1,0
31/03/2022,01:30,105.6,110.14,1,0
31/03/2022,02:00,105.6,110.31,1,0
31/03/2022,02:30,105.6,109.77,1,0
31/03/2022,03:00,108.36,108.33,1,0
31/03/2022,03:30,109.43,109.96,1,0
31/03/2022,04:00,110.54,105.6,1,0
31/03/2022,04:30,110.16,110.55,1,0
31/03/2022,05:00,114.1,116.7,1,0
31/03/2022,05:30,113.84,117.03,1,0
31/03/2022,06:00,115.76,116.76,1,0
31/03/2022,06:30,112.63,117.19,1,0
31/03/2022,07:00,114.18,115.76,1,0
31/03/2022,07:30,115.83,113.18,1,0
31/03/2022,08:00,110.31,113.18,1,0
31/03/2022,08:30,117.31,116.45,1,0
31/03/2022,09:00,116.27,109.18,1,0
31/03/2022,09:30,112.32,109.18,1,0
31/03/2022,10:00,119.38,100.18,1,0
31/03/2022,10:30,230.74,101.18,1,0
31/03/2022,11:00,230.74,110.19,1,0
31/03/2022,11:30,124.7,110.19,1,0
31/03/2022,12:00,121.48,110.19,1,0
31/03/2022,12:30,230.74,125.45,1,0
31/03/2022,13:00,124.04,125.34,1,0
31/03/2022,13:30,118.27,110.16,1,0
31/03/2022,14:00,121.53,125.96,1,0
31/03/2022,14:30,114.88,110.24,1,0
31/03/2022,15:00,115.81,110.25,1,0
31/03/2022,15:30,115.81,114.95,1,0
31/03/2022,16:00,110.08,109.76,1,0
31/03/2022,16:30,108.18,112.18,1,0
31/03/2022,17:00,110.62,114.18,1,1
31/03/2022,17:30,110.63,114.18,1,1
31/03/2022,18:00,110.63,117.95,1,1
31/03/2022,18:30,115.41,131.2,1,1
31/03/2022,19:00,110.47,165.18,1,1
31/03/2022,19:30,110.47,164.18,1,1
31/03/2022,20:00,154.18,154.18,1,1
31/03/2022,20:30,155.18,163.18,1,1
31/03/2022,21:00,150,148.18,1,1
31/03/2022,21:30,139.18,130.86,1,1
31/03/2022,22:00,155.18,140,1,0
31/03/2022,22:30,115.46,120,1,0
31/03/2022,23:00,115.46,120,1,0
31/03/2022,23:30,108.36,117.29,1,0
04/01/2022,00:00,120,117.12,1,0
04/01/2022,00:30,117.99,106.37,1,0
04/01/2022,01:00,118.98,119.81,1,0
04/01/2022,01:30,110.42,110.4,1,0
04/01/2022,02:00,109.47,111,1,0
04/01/2022,02:30,109.76,110.1,1,0
04/01/2022,03:00,109.76,110,1,0
04/01/2022,03:30,110.01,110.53,1,0
04/01/2022,04:00,110.1,113.84,1,0
04/01/2022,04:30,110.5,115.14,1,0
04/01/2022,05:00,116.1,115.48,1,0
04/01/2022,05:30,117.66,115.48,1,0
04/01/2022,06:00,108.18,113.49,1,0
04/01/2022,06:30,109.18,115.59,1,0
04/01/2022,07:00,108.18,114.02,1,0
04/01/2022,07:30,108.18,105.6,1,0
04/01/2022,08:00,113.18,105.6,1,0
04/01/2022,08:30,110.97,105.6,1,0
04/01/2022,09:00,104.18,120.56,1,0
04/01/2022,09:30,106.18,115.45,1,0
04/01/2022,10:00,121.68,118.81,1,0
04/01/2022,10:30,105.6,113.39,1,0
04/01/2022,11:00,105.6,113.46,1,0
04/01/2022,11:30,105.6,119.64,1,0
04/01/2022,12:00,105.6,121.6,1,0
04/01/2022,12:30,105.6,117.91,1,0
04/01/2022,13:00,105.6,114.7,1,0
04/01/2022,13:30,105.6,113.83,1,0
04/01/2022,14:00,105.6,119.13,1,0
04/01/2022,14:30,105.6,122.67,1,0
04/01/2022,15:00,105.6,125.02,1,0
04/01/2022,15:30,115.03,126.08,1,0
04/01/2022,16:00,113.65,124.03,1,0
04/01/2022,16:30,113.41,126.03,1,0
04/01/2022,17:00,117.29,129.33,1,1
04/01/2022,17:30,114.52,129.33,1,1
04/01/2022,18:00,129.33,115.75,1,1
04/01/2022,18:30,129.33,120.18,1,1
04/01/2022,19:00,142.24,129.33,1,1
04/01/2022,19:30,129.33,143.52,1,1
04/01/2022,20:00,157.8,128.9,1,1
04/01/2022,20:30,118.6,146.08,1,1
04/01/2022,21:00,118.14,147.36,1,1
04/01/2022,21:30,115.33,120,1,1
04/01/2022,22:00,120,105.6,1,0
04/01/2022,22:30,120.04,95.18,1,0
04/01/2022,23:00,118.5,96.18,1,0
04/01/2022,23:30,105.6,105.6,1,0
04/02/2022,00:00,113.63,116.18,0,0
04/02/2022,00:30,112.45,115.18,0,0
04/02/2022,01:00,116.03,105.6,0,0
04/02/2022,01:30,115.18,105.6,0,0
04/02/2022,02:00,114.72,105.18,0,0
04/02/2022,02:30,108.18,113.31,0,0
04/02/2022,03:00,108.18,112.27,0,0
04/02/2022,03:30,108.18,110.72,0,0
04/02/2022,04:00,108.18,112.57,0,0
04/02/2022,04:30,111.99,112.18,0,0
04/02/2022,05:00,111.99,112.18,0,0
04/02/2022,05:30,111.99,112.18,0,0
04/02/2022,06:00,113.18,113.18,0,0
04/02/2022,06:30,114.08,110.18,0,0
04/02/2022,07:00,105.6,106.18,0,0
04/02/2022,07:30,109.18,114.23,0,0
04/02/2022,08:00,104.18,105.18,0,0
04/02/2022,08:30,115.89,113.52,0,0
04/02/2022,09:00,116.07,116.55,0,0
04/02/2022,09:30,115.85,116.37,0,0
04/02/2022,10:00,114.91,115.03,0,0
04/02/2022,10:30,114.08,116.03,0,0
04/02/2022,11:00,114.31,116.45,0,0
04/02/2022,11:30,113.83,115.26,0,0
04/02/2022,12:00,114.08,116.52,0,0
04/02/2022,12:30,115.05,115.24,0,0
04/02/2022,13:00,115.05,115.22,0,0
04/02/2022,13:30,115.04,115.08,0,0
04/02/2022,14:00,114.08,114.18,0,0
04/02/2022,14:30,105.6,105.6,0,0
04/02/2022,15:00,113.45,113.49,0,0
04/02/2022,15:30,107.92,109.27,0,0
04/02/2022,16:00,104.18,105.6,0,0
